event_id,user_id,event_time,event_name,session_id
5232,1114,2023-05-24 00:00:00,app_open,9727
5233,1114,2023-05-24 00:05:00,onboarding_started,9727
5234,1114,2023-05-24 02:00:00,kyc_submitted,9727
5235,1114,2023-05-26 00:00:00,kyc_approved,9727
5236,1114,2023-05-26 01:00:00,bank_added,9737
5237,1115,2024-03-06 00:00:00,app_open,9745
5238,1115,2024-03-06 00:05:00,onboarding_started,9745
5239,1115,2024-03-06 02:00:00,kyc_submitted,9745
5240,1116,2023-08-29 00:00:00,app_open,9756
5241,1116,2023-08-29 00:05:00,onboarding_started,9756
5242,1116,2023-08-29 02:00:00,kyc_submitted,9756
5243,1116,2023-08-31 00:00:00,kyc_approved,9756
5244,1116,2023-08-31 10:00:00,bank_added,9759
5245,1116,2023-09-05 10:00:00,first_transaction_attempted,9759
5246,1116,2023-09-05 11:25:00,first_transaction_success,9760
5247,1117,2023-02-02 00:00:00,app_open,9764
5248,1117,2023-02-02 00:05:00,onboarding_started,9764
5249,1117,2023-02-02 02:00:00,kyc_submitted,9764
5250,1118,2023-12-07 00:00:00,app_open,9773
5251,1118,2023-12-07 00:05:00,onboarding_started,9773
5252,1119,2024-08-24 00:00:00,app_open,9776
5253,1119,2024-08-24 00:05:00,onboarding_started,9776
5254,1119,2024-08-24 02:00:00,kyc_submitted,9776
5255,1119,2024-08-28 00:00:00,kyc_approved,9776
5256,1119,2024-08-28 17:00:00,bank_added,9778
5257,1119,2024-08-28 17:00:00,first_transaction_attempted,9778
5258,1119,2024-08-28 18:03:00,first_transaction_success,9780
5259,1120,2023-09-06 00:00:00,app_open,9783
5260,1120,2023-09-06 00:05:00,onboarding_started,9783
5261,1121,2024-11-12 00:00:00,app_open,9785
5262,1121,2024-11-12 00:05:00,onboarding_started,9785
5263,1121,2024-11-12 02:00:00,kyc_submitted,9785
5264,1121,2024-11-15 00:00:00,kyc_approved,9785
5265,1121,2024-11-15 09:00:00,bank_added,9785
5266,1122,2024-12-09 00:00:00,app_open,9789
5267,1122,2024-12-09 00:05:00,onboarding_started,9789
5268,1123,2024-01-26 00:00:00,app_open,9806
5269,1123,2024-01-26 00:05:00,onboarding_started,9806
5270,1124,2023-06-23 00:00:00,app_open,9810
5271,1124,2023-06-23 00:05:00,onboarding_started,9810
5272,1124,2023-06-23 02:00:00,kyc_submitted,9810
5273,1124,2023-06-24 00:00:00,kyc_approved,9810
5274,1124,2023-06-24 12:00:00,bank_added,9821
5275,1124,2023-06-25 12:00:00,first_transaction_attempted,9815
5276,1124,2023-06-25 12:52:00,first_transaction_success,9815
5277,1125,2024-08-03 00:00:00,app_open,9823
5278,1125,2024-08-03 00:05:00,onboarding_started,9823
5279,1125,2024-08-03 02:00:00,kyc_submitted,9823
5280,1125,2024-08-07 00:00:00,kyc_approved,9823
5281,1125,2024-08-07 01:00:00,bank_added,9823
5282,1125,2024-08-10 01:00:00,first_transaction_attempted,9827
5283,1125,2024-08-10 01:13:00,first_transaction_success,9829
5284,1126,2024-03-22 00:00:00,app_open,9833
5285,1126,2024-03-22 00:05:00,onboarding_started,9833
5286,1126,2024-03-22 02:00:00,kyc_submitted,9833
5287,1127,2023-08-17 00:00:00,app_open,9845
5288,1127,2023-08-17 00:05:00,onboarding_started,9845
5289,1127,2023-08-17 02:00:00,kyc_submitted,9845
5290,1127,2023-08-20 00:00:00,kyc_approved,9845
5291,1127,2023-08-20 14:00:00,bank_added,9848
5292,1127,2023-08-21 14:00:00,first_transaction_attempted,9847
5293,1127,2023-08-21 14:19:00,first_transaction_success,9845
5294,1128,2024-05-21 00:00:00,app_open,9849
5295,1128,2024-05-21 00:05:00,onboarding_started,9849
5296,1128,2024-05-21 02:00:00,kyc_submitted,9849
5297,1128,2024-05-25 00:00:00,kyc_approved,9849
5298,1128,2024-05-25 03:00:00,bank_added,9851
5299,1128,2024-06-01 03:00:00,first_transaction_attempted,9849
5300,1128,2024-06-01 03:49:00,first_transaction_success,9853
5301,1129,2024-03-28 00:00:00,app_open,9854
5302,1129,2024-03-28 00:05:00,onboarding_started,9854
5303,1130,2024-10-22 00:00:00,app_open,9857
5304,1130,2024-10-22 00:05:00,onboarding_started,9857
5305,1130,2024-10-22 02:00:00,kyc_submitted,9857
5306,1130,2024-10-27 00:00:00,kyc_approved,9857
5307,1130,2024-10-27 21:00:00,bank_added,9862
5308,1130,2024-11-03 21:00:00,first_transaction_attempted,9864
5309,1130,2024-11-03 22:21:00,first_transaction_success,9857
5310,1131,2023-07-07 00:00:00,app_open,9865
5311,1131,2023-07-07 00:05:00,onboarding_started,9865
5312,1131,2023-07-07 02:00:00,kyc_submitted,9865
5313,1131,2023-07-10 00:00:00,kyc_approved,9865
5314,1131,2023-07-10 21:00:00,bank_added,9868
5315,1131,2023-07-12 21:00:00,first_transaction_attempted,9867
5316,1131,2023-07-12 22:42:00,first_transaction_success,9866
5317,1132,2024-01-21 00:00:00,app_open,9870
5318,1132,2024-01-21 00:05:00,onboarding_started,9870
5319,1133,2023-08-26 00:00:00,app_open,9872
5320,1133,2023-08-26 00:05:00,onboarding_started,9872
5321,1133,2023-08-26 02:00:00,kyc_submitted,9872
5322,1133,2023-08-27 00:00:00,kyc_approved,9872
5323,1133,2023-08-27 06:00:00,bank_added,9875
5324,1133,2023-08-28 06:00:00,first_transaction_attempted,9886
5325,1133,2023-08-28 07:34:00,first_transaction_success,9882
5326,1134,2024-12-02 00:00:00,app_open,9889
5327,1134,2024-12-02 00:05:00,onboarding_started,9889
5328,1134,2024-12-02 02:00:00,kyc_submitted,9889
5329,1134,2024-12-07 00:00:00,kyc_approved,9889
5330,1134,2024-12-07 01:00:00,bank_added,9901
5331,1134,2024-12-09 01:00:00,first_transaction_attempted,9897
5332,1134,2024-12-09 01:38:00,first_transaction_success,9901
5333,1135,2024-04-14 00:00:00,app_open,9906
5334,1135,2024-04-14 00:05:00,onboarding_started,9906
5335,1136,2024-04-10 00:00:00,app_open,9917
5336,1136,2024-04-10 00:05:00,onboarding_started,9917
5337,1137,2023-06-13 00:00:00,app_open,9921
5338,1137,2023-06-13 00:05:00,onboarding_started,9921
5339,1137,2023-06-13 02:00:00,kyc_submitted,9921
5340,1138,2023-10-17 00:00:00,app_open,9924
5341,1138,2023-10-17 00:05:00,onboarding_started,9924
5342,1138,2023-10-17 02:00:00,kyc_submitted,9924
5343,1138,2023-10-21 00:00:00,kyc_approved,9924
5344,1138,2023-10-21 06:00:00,bank_added,9939
5345,1139,2023-06-29 00:00:00,app_open,9942
5346,1139,2023-06-29 00:05:00,onboarding_started,9942
5347,1139,2023-06-29 02:00:00,kyc_submitted,9942
5348,1139,2023-07-04 00:00:00,kyc_approved,9942
5349,1139,2023-07-04 10:00:00,bank_added,9942
5350,1140,2024-09-23 00:00:00,app_open,9947
5351,1140,2024-09-23 00:05:00,onboarding_started,9947
5352,1141,2024-06-02 00:00:00,app_open,9948
5353,1141,2024-06-02 00:05:00,onboarding_started,9948
5354,1141,2024-06-02 02:00:00,kyc_submitted,9948
5355,1141,2024-06-07 00:00:00,kyc_approved,9948
5356,1141,2024-06-07 20:00:00,bank_added,9950
5357,1141,2024-06-14 20:00:00,first_transaction_attempted,9949
5358,1141,2024-06-14 20:34:00,first_transaction_success,9951
5359,1142,2023-04-09 00:00:00,app_open,9952
5360,1142,2023-04-09 00:05:00,onboarding_started,9952
5361,1143,2024-03-08 00:00:00,app_open,9954
5362,1143,2024-03-08 00:05:00,onboarding_started,9954
5363,1143,2024-03-08 02:00:00,kyc_submitted,9954
5364,1143,2024-03-11 00:00:00,kyc_approved,9954
5365,1143,2024-03-11 07:00:00,bank_added,9955
5366,1143,2024-03-12 07:00:00,first_transaction_attempted,9958
5367,1143,2024-03-12 08:13:00,first_transaction_success,9960
5368,1144,2023-11-10 00:00:00,app_open,9963
5369,1144,2023-11-10 00:05:00,onboarding_started,9963
5370,1145,2024-12-26 00:00:00,app_open,9969
5371,1145,2024-12-26 00:05:00,onboarding_started,9969
5372,1146,2023-07-16 00:00:00,app_open,9970
5373,1146,2023-07-16 00:05:00,onboarding_started,9970
5374,1147,2024-08-28 00:00:00,app_open,9971
5375,1147,2024-08-28 00:05:00,onboarding_started,9971
5376,1147,2024-08-28 02:00:00,kyc_submitted,9971
5377,1147,2024-08-30 00:00:00,kyc_approved,9971
5378,1147,2024-08-30 03:00:00,bank_added,9976
5379,1148,2023-08-05 00:00:00,app_open,9982
5380,1148,2023-08-05 00:05:00,onboarding_started,9982
5381,1149,2023-05-25 00:00:00,app_open,9983
5382,1149,2023-05-25 00:05:00,onboarding_started,9983
5383,1149,2023-05-25 02:00:00,kyc_submitted,9983
5384,1149,2023-05-30 00:00:00,kyc_approved,9983
5385,1149,2023-05-30 12:00:00,bank_added,9987
5386,1150,2023-11-06 00:00:00,app_open,9991
5387,1150,2023-11-06 00:05:00,onboarding_started,9991
5388,1150,2023-11-06 02:00:00,kyc_submitted,9991
5389,1151,2024-03-03 00:00:00,app_open,10000
5390,1151,2024-03-03 00:05:00,onboarding_started,10000
5391,1151,2024-03-03 02:00:00,kyc_submitted,10000
5392,1151,2024-03-04 00:00:00,kyc_approved,10000
5393,1151,2024-03-04 08:00:00,bank_added,10014
5394,1151,2024-03-09 08:00:00,first_transaction_attempted,10012
5395,1151,2024-03-09 08:46:00,first_transaction_success,10000
5396,1152,2024-06-03 00:00:00,app_open,10015
5397,1152,2024-06-03 00:05:00,onboarding_started,10015
5398,1152,2024-06-03 02:00:00,kyc_submitted,10015
5399,1152,2024-06-07 00:00:00,kyc_approved,10015
5400,1152,2024-06-07 04:00:00,bank_added,10027
5401,1152,2024-06-10 04:00:00,first_transaction_attempted,10020
5402,1152,2024-06-10 05:26:00,first_transaction_success,10024
5403,1153,2024-12-22 00:00:00,app_open,10030
5404,1153,2024-12-22 00:05:00,onboarding_started,10030
5405,1153,2024-12-22 02:00:00,kyc_submitted,10030
5406,1153,2024-12-23 00:00:00,kyc_approved,10030
5407,1153,2024-12-23 06:00:00,bank_added,10037
5408,1153,2024-12-29 06:00:00,first_transaction_attempted,10041
5409,1153,2024-12-29 06:18:00,first_transaction_success,10031
5410,1154,2024-12-11 00:00:00,app_open,10047
5411,1154,2024-12-11 00:05:00,onboarding_started,10047
5412,1154,2024-12-11 02:00:00,kyc_submitted,10047
5413,1154,2024-12-14 00:00:00,kyc_approved,10047
5414,1154,2024-12-14 19:00:00,bank_added,10047
5415,1154,2024-12-17 19:00:00,first_transaction_attempted,10051
5416,1154,2024-12-17 20:56:00,first_transaction_success,10048
5417,1155,2023-01-28 00:00:00,app_open,10060
5418,1155,2023-01-28 00:05:00,onboarding_started,10060
5419,1156,2024-11-17 00:00:00,app_open,10063
5420,1156,2024-11-17 00:05:00,onboarding_started,10063
5421,1156,2024-11-17 02:00:00,kyc_submitted,10063
5422,1156,2024-11-20 00:00:00,kyc_approved,10063
5423,1156,2024-11-20 03:00:00,bank_added,10067
5424,1156,2024-11-20 03:00:00,first_transaction_attempted,10073
5425,1156,2024-11-20 04:21:00,first_transaction_success,10063
5426,1157,2023-11-12 00:00:00,app_open,10075
5427,1157,2023-11-12 00:05:00,onboarding_started,10075
5428,1157,2023-11-12 02:00:00,kyc_submitted,10075
5429,1157,2023-11-15 00:00:00,kyc_approved,10075
5430,1157,2023-11-15 07:00:00,bank_added,10077
5431,1157,2023-11-19 07:00:00,first_transaction_attempted,10075
5432,1157,2023-11-19 07:18:00,first_transaction_success,10078
5433,1158,2023-12-25 00:00:00,app_open,10084
5434,1158,2023-12-25 00:05:00,onboarding_started,10084
5435,1158,2023-12-25 02:00:00,kyc_submitted,10084
5436,1158,2023-12-30 00:00:00,kyc_approved,10084
5437,1158,2023-12-30 07:00:00,bank_added,10085
5438,1158,2024-01-02 07:00:00,first_transaction_attempted,10085
5439,1158,2024-01-02 08:41:00,first_transaction_success,10086
5440,1159,2024-01-10 00:00:00,app_open,10087
5441,1159,2024-01-10 00:05:00,onboarding_started,10087
5442,1159,2024-01-10 02:00:00,kyc_submitted,10087
5443,1159,2024-01-13 00:00:00,kyc_approved,10087
5444,1159,2024-01-13 06:00:00,bank_added,10090
5445,1159,2024-01-20 06:00:00,first_transaction_attempted,10089
5446,1159,2024-01-20 07:24:00,first_transaction_success,10087
5447,1160,2024-10-06 00:00:00,app_open,10092
5448,1160,2024-10-06 00:05:00,onboarding_started,10092
5449,1160,2024-10-06 02:00:00,kyc_submitted,10092
5450,1160,2024-10-08 00:00:00,kyc_approved,10092
5451,1160,2024-10-08 20:00:00,bank_added,10095
5452,1161,2023-08-17 00:00:00,app_open,10103
5453,1161,2023-08-17 00:05:00,onboarding_started,10103
5454,1161,2023-08-17 02:00:00,kyc_submitted,10103
5455,1161,2023-08-22 00:00:00,kyc_approved,10103
5456,1161,2023-08-22 11:00:00,bank_added,10103
5457,1161,2023-08-22 11:00:00,first_transaction_attempted,10108
5458,1161,2023-08-22 12:18:00,first_transaction_success,10103
5459,1162,2023-09-02 00:00:00,app_open,10110
5460,1162,2023-09-02 00:05:00,onboarding_started,10110
5461,1162,2023-09-02 02:00:00,kyc_submitted,10110
5462,1162,2023-09-03 00:00:00,kyc_approved,10110
5463,1162,2023-09-03 01:00:00,bank_added,10112
5464,1163,2024-06-16 00:00:00,app_open,10115
5465,1163,2024-06-16 00:05:00,onboarding_started,10115
5466,1164,2023-02-19 00:00:00,app_open,10124
5467,1164,2023-02-19 00:05:00,onboarding_started,10124
5468,1164,2023-02-19 02:00:00,kyc_submitted,10124
5469,1165,2024-01-09 00:00:00,app_open,10131
5470,1165,2024-01-09 00:05:00,onboarding_started,10131
5471,1165,2024-01-09 02:00:00,kyc_submitted,10131
5472,1165,2024-01-14 00:00:00,kyc_approved,10131
5473,1165,2024-01-14 20:00:00,bank_added,10135
5474,1165,2024-01-20 20:00:00,first_transaction_attempted,10132
5475,1165,2024-01-20 21:19:00,first_transaction_success,10136
5476,1166,2023-04-07 00:00:00,app_open,10141
5477,1166,2023-04-07 00:05:00,onboarding_started,10141
5478,1167,2024-09-23 00:00:00,app_open,10143
5479,1167,2024-09-23 00:05:00,onboarding_started,10143
5480,1168,2023-05-25 00:00:00,app_open,10151
5481,1168,2023-05-25 00:05:00,onboarding_started,10151
5482,1169,2023-12-09 00:00:00,app_open,10167
5483,1169,2023-12-09 00:05:00,onboarding_started,10167
5484,1169,2023-12-09 02:00:00,kyc_submitted,10167
5485,1169,2023-12-12 00:00:00,kyc_approved,10167
5486,1169,2023-12-12 02:00:00,bank_added,10177
5487,1170,2024-07-08 00:00:00,app_open,10179
5488,1170,2024-07-08 00:05:00,onboarding_started,10179
5489,1170,2024-07-08 02:00:00,kyc_submitted,10179
5490,1170,2024-07-10 00:00:00,kyc_approved,10179
5491,1170,2024-07-10 22:00:00,bank_added,10185
5492,1170,2024-07-17 22:00:00,first_transaction_attempted,10185
5493,1170,2024-07-17 22:37:00,first_transaction_success,10185
5494,1171,2023-11-09 00:00:00,app_open,10186
5495,1171,2023-11-09 00:05:00,onboarding_started,10186
5496,1171,2023-11-09 02:00:00,kyc_submitted,10186
5497,1171,2023-11-12 00:00:00,kyc_approved,10186
5498,1171,2023-11-12 20:00:00,bank_added,10187
5499,1172,2023-03-26 00:00:00,app_open,10190
5500,1172,2023-03-26 00:05:00,onboarding_started,10190
5501,1172,2023-03-26 02:00:00,kyc_submitted,10190
5502,1172,2023-03-28 00:00:00,kyc_approved,10190
5503,1172,2023-03-28 10:00:00,bank_added,10191
5504,1172,2023-04-02 10:00:00,first_transaction_attempted,10203
5505,1172,2023-04-02 10:32:00,first_transaction_success,10197
5506,1173,2024-01-10 00:00:00,app_open,10204
5507,1173,2024-01-10 00:05:00,onboarding_started,10204
5508,1174,2024-08-15 00:00:00,app_open,10208
5509,1174,2024-08-15 00:05:00,onboarding_started,10208
5510,1174,2024-08-15 02:00:00,kyc_submitted,10208
5511,1174,2024-08-20 00:00:00,kyc_approved,10208
5512,1174,2024-08-20 22:00:00,bank_added,10222
5513,1174,2024-08-26 22:00:00,first_transaction_attempted,10215
5514,1174,2024-08-26 22:29:00,first_transaction_success,10212
5515,1175,2024-04-27 00:00:00,app_open,10225
5516,1175,2024-04-27 00:05:00,onboarding_started,10225
5517,1175,2024-04-27 02:00:00,kyc_submitted,10225
5518,1175,2024-04-28 00:00:00,kyc_approved,10225
5519,1175,2024-04-28 14:00:00,bank_added,10228
5520,1175,2024-04-28 14:00:00,first_transaction_attempted,10229
5521,1175,2024-04-28 14:18:00,first_transaction_success,10225
5522,1176,2024-02-03 00:00:00,app_open,10231
5523,1176,2024-02-03 00:05:00,onboarding_started,10231
5524,1176,2024-02-03 02:00:00,kyc_submitted,10231
5525,1176,2024-02-05 00:00:00,kyc_approved,10231
5526,1176,2024-02-05 17:00:00,bank_added,10231
5527,1176,2024-02-08 17:00:00,first_transaction_attempted,10242
5528,1176,2024-02-08 18:41:00,first_transaction_success,10232
5529,1177,2024-12-21 00:00:00,app_open,10245
5530,1177,2024-12-21 00:05:00,onboarding_started,10245
5531,1177,2024-12-21 02:00:00,kyc_submitted,10245
5532,1177,2024-12-24 00:00:00,kyc_approved,10245
5533,1177,2024-12-24 23:00:00,bank_added,10245
5534,1177,2024-12-30 23:00:00,first_transaction_attempted,10247
5535,1177,2024-12-30 23:38:00,first_transaction_success,10250
5536,1178,2023-07-07 00:00:00,app_open,10258
5537,1178,2023-07-07 00:05:00,onboarding_started,10258
5538,1178,2023-07-07 02:00:00,kyc_submitted,10258
5539,1178,2023-07-11 00:00:00,kyc_approved,10258
5540,1178,2023-07-11 18:00:00,bank_added,10261
5541,1178,2023-07-18 18:00:00,first_transaction_attempted,10262
5542,1178,2023-07-18 19:18:00,first_transaction_success,10264
5543,1179,2024-06-24 00:00:00,app_open,10265
5544,1179,2024-06-24 00:05:00,onboarding_started,10265
5545,1179,2024-06-24 02:00:00,kyc_submitted,10265
5546,1180,2024-01-12 00:00:00,app_open,10280
5547,1180,2024-01-12 00:05:00,onboarding_started,10280
5548,1180,2024-01-12 02:00:00,kyc_submitted,10280
5549,1181,2023-08-16 00:00:00,app_open,10293
5550,1181,2023-08-16 00:05:00,onboarding_started,10293
5551,1181,2023-08-16 02:00:00,kyc_submitted,10293
5552,1181,2023-08-17 00:00:00,kyc_approved,10293
5553,1181,2023-08-17 20:00:00,bank_added,10294
5554,1181,2023-08-21 20:00:00,first_transaction_attempted,10294
5555,1181,2023-08-21 20:57:00,first_transaction_success,10295
5556,1182,2024-04-03 00:00:00,app_open,10296
5557,1182,2024-04-03 00:05:00,onboarding_started,10296
5558,1183,2024-03-29 00:00:00,app_open,10297
5559,1183,2024-03-29 00:05:00,onboarding_started,10297
5560,1183,2024-03-29 02:00:00,kyc_submitted,10297
5561,1183,2024-03-31 00:00:00,kyc_approved,10297
5562,1183,2024-03-31 18:00:00,bank_added,10300
5563,1184,2023-02-12 00:00:00,app_open,10307
5564,1184,2023-02-12 00:05:00,onboarding_started,10307
5565,1184,2023-02-12 02:00:00,kyc_submitted,10307
5566,1185,2024-04-19 00:00:00,app_open,10310
5567,1185,2024-04-19 00:05:00,onboarding_started,10310
5568,1186,2023-06-10 00:00:00,app_open,10322
5569,1186,2023-06-10 00:05:00,onboarding_started,10322
5570,1187,2024-09-24 00:00:00,app_open,10324
5571,1187,2024-09-24 00:05:00,onboarding_started,10324
5572,1187,2024-09-24 02:00:00,kyc_submitted,10324
5573,1187,2024-09-27 00:00:00,kyc_approved,10324
5574,1187,2024-09-27 20:00:00,bank_added,10337
5575,1187,2024-10-03 20:00:00,first_transaction_attempted,10336
5576,1187,2024-10-03 20:58:00,first_transaction_success,10338
5577,1188,2024-04-21 00:00:00,app_open,10342
5578,1188,2024-04-21 00:05:00,onboarding_started,10342
5579,1188,2024-04-21 02:00:00,kyc_submitted,10342
5580,1189,2024-07-30 00:00:00,app_open,10353
5581,1189,2024-07-30 00:05:00,onboarding_started,10353
5582,1190,2023-12-07 00:00:00,app_open,10354
5583,1190,2023-12-07 00:05:00,onboarding_started,10354
5584,1190,2023-12-07 02:00:00,kyc_submitted,10354
5585,1190,2023-12-09 00:00:00,kyc_approved,10354
5586,1190,2023-12-09 15:00:00,bank_added,10359
5587,1190,2023-12-10 15:00:00,first_transaction_attempted,10356
5588,1190,2023-12-10 17:00:00,first_transaction_success,10359
5589,1191,2023-12-29 00:00:00,app_open,10361
5590,1191,2023-12-29 00:05:00,onboarding_started,10361
5591,1191,2023-12-29 02:00:00,kyc_submitted,10361
5592,1191,2024-01-02 00:00:00,kyc_approved,10361
5593,1191,2024-01-02 11:00:00,bank_added,10367
5594,1191,2024-01-04 11:00:00,first_transaction_attempted,10371
5595,1191,2024-01-04 12:02:00,first_transaction_success,10367
5596,1192,2023-11-17 00:00:00,app_open,10374
5597,1192,2023-11-17 00:05:00,onboarding_started,10374
5598,1192,2023-11-17 02:00:00,kyc_submitted,10374
5599,1192,2023-11-19 00:00:00,kyc_approved,10374
5600,1192,2023-11-20 00:00:00,bank_added,10375
5601,1192,2023-11-27 00:00:00,first_transaction_attempted,10386
5602,1192,2023-11-27 01:35:00,first_transaction_success,10386
5603,1193,2024-11-15 00:00:00,app_open,10390
5604,1193,2024-11-15 00:05:00,onboarding_started,10390
5605,1193,2024-11-15 02:00:00,kyc_submitted,10390
5606,1193,2024-11-19 00:00:00,kyc_approved,10390
5607,1193,2024-11-19 11:00:00,bank_added,10396
5608,1193,2024-11-23 11:00:00,first_transaction_attempted,10397
5609,1193,2024-11-23 11:33:00,first_transaction_success,10397
5610,1194,2024-05-10 00:00:00,app_open,10398
5611,1194,2024-05-10 00:05:00,onboarding_started,10398
5612,1194,2024-05-10 02:00:00,kyc_submitted,10398
5613,1194,2024-05-11 00:00:00,kyc_approved,10398
5614,1194,2024-05-11 23:00:00,bank_added,10401
5615,1194,2024-05-12 23:00:00,first_transaction_attempted,10399
5616,1194,2024-05-12 23:45:00,first_transaction_success,10401
5617,1195,2023-10-09 00:00:00,app_open,10404
5618,1195,2023-10-09 00:05:00,onboarding_started,10404
5619,1195,2023-10-09 02:00:00,kyc_submitted,10404
5620,1195,2023-10-10 00:00:00,kyc_approved,10404
5621,1195,2023-10-11 00:00:00,bank_added,10405
5622,1195,2023-10-13 00:00:00,first_transaction_attempted,10405
5623,1195,2023-10-13 00:23:00,first_transaction_success,10410
5624,1196,2023-12-21 00:00:00,app_open,10413
5625,1196,2023-12-21 00:05:00,onboarding_started,10413
5626,1196,2023-12-21 02:00:00,kyc_submitted,10413
5627,1197,2024-03-12 00:00:00,app_open,10424
5628,1197,2024-03-12 00:05:00,onboarding_started,10424
5629,1197,2024-03-12 02:00:00,kyc_submitted,10424
5630,1197,2024-03-14 00:00:00,kyc_approved,10424
5631,1197,2024-03-14 22:00:00,bank_added,10426
5632,1197,2024-03-21 22:00:00,first_transaction_attempted,10430
5633,1197,2024-03-21 22:18:00,first_transaction_success,10427
5634,1198,2024-02-18 00:00:00,app_open,10434
5635,1198,2024-02-18 00:05:00,onboarding_started,10434
5636,1198,2024-02-18 02:00:00,kyc_submitted,10434
5637,1198,2024-02-19 00:00:00,kyc_approved,10434
5638,1198,2024-02-19 13:00:00,bank_added,10437
5639,1198,2024-02-26 13:00:00,first_transaction_attempted,10441
5640,1198,2024-02-26 13:26:00,first_transaction_success,10435
5641,1199,2024-05-15 00:00:00,app_open,10445
5642,1199,2024-05-15 00:05:00,onboarding_started,10445
5643,1199,2024-05-15 02:00:00,kyc_submitted,10445
5644,1199,2024-05-18 00:00:00,kyc_approved,10445
5645,1199,2024-05-18 03:00:00,bank_added,10447
5646,1199,2024-05-21 03:00:00,first_transaction_attempted,10457
5647,1199,2024-05-21 04:27:00,first_transaction_success,10453
5648,1200,2023-12-10 00:00:00,app_open,10458
5649,1200,2023-12-10 00:05:00,onboarding_started,10458
5650,1200,2023-12-10 02:00:00,kyc_submitted,10458
5651,1201,2024-12-20 00:00:00,app_open,10462
5652,1201,2024-12-20 00:05:00,onboarding_started,10462
5653,1201,2024-12-20 02:00:00,kyc_submitted,10462
5654,1201,2024-12-25 00:00:00,kyc_approved,10462
5655,1201,2024-12-25 05:00:00,bank_added,10474
5656,1201,2024-12-31 05:00:00,first_transaction_attempted,10470
5657,1201,2024-12-31 05:55:00,first_transaction_success,10475
5658,1202,2024-12-06 00:00:00,app_open,10477
5659,1202,2024-12-06 00:05:00,onboarding_started,10477
5660,1203,2024-07-09 00:00:00,app_open,10480
5661,1203,2024-07-09 00:05:00,onboarding_started,10480
5662,1203,2024-07-09 02:00:00,kyc_submitted,10480
5663,1203,2024-07-13 00:00:00,kyc_approved,10480
5664,1203,2024-07-13 04:00:00,bank_added,10482
5665,1204,2024-06-08 00:00:00,app_open,10484
5666,1204,2024-06-08 00:05:00,onboarding_started,10484
5667,1205,2023-11-16 00:00:00,app_open,10487
5668,1205,2023-11-16 00:05:00,onboarding_started,10487
5669,1205,2023-11-16 02:00:00,kyc_submitted,10487
5670,1206,2024-05-06 00:00:00,app_open,10495
5671,1206,2024-05-06 00:05:00,onboarding_started,10495
5672,1206,2024-05-06 02:00:00,kyc_submitted,10495
5673,1207,2024-11-09 00:00:00,app_open,10503
5674,1207,2024-11-09 00:05:00,onboarding_started,10503
5675,1208,2024-05-10 00:00:00,app_open,10505
5676,1208,2024-05-10 00:05:00,onboarding_started,10505
5677,1208,2024-05-10 02:00:00,kyc_submitted,10505
5678,1208,2024-05-15 00:00:00,kyc_approved,10505
5679,1208,2024-05-15 20:00:00,bank_added,10505
5680,1208,2024-05-22 20:00:00,first_transaction_attempted,10510
5681,1208,2024-05-22 20:05:00,first_transaction_success,10508
5682,1209,2024-03-06 00:00:00,app_open,10511
5683,1209,2024-03-06 00:05:00,onboarding_started,10511
5684,1209,2024-03-06 02:00:00,kyc_submitted,10511
5685,1210,2023-11-08 00:00:00,app_open,10513
5686,1210,2023-11-08 00:05:00,onboarding_started,10513
5687,1210,2023-11-08 02:00:00,kyc_submitted,10513
5688,1210,2023-11-10 00:00:00,kyc_approved,10513
5689,1210,2023-11-10 16:00:00,bank_added,10513
5690,1211,2024-01-11 00:00:00,app_open,10516
5691,1211,2024-01-11 00:05:00,onboarding_started,10516
5692,1211,2024-01-11 02:00:00,kyc_submitted,10516
5693,1211,2024-01-14 00:00:00,kyc_approved,10516
5694,1211,2024-01-14 08:00:00,bank_added,10517
5695,1211,2024-01-19 08:00:00,first_transaction_attempted,10518
5696,1211,2024-01-19 09:03:00,first_transaction_success,10516
5697,1212,2024-10-21 00:00:00,app_open,10521
5698,1212,2024-10-21 00:05:00,onboarding_started,10521
5699,1212,2024-10-21 02:00:00,kyc_submitted,10521
5700,1213,2024-09-09 00:00:00,app_open,10531
5701,1213,2024-09-09 00:05:00,onboarding_started,10531
5702,1214,2024-06-26 00:00:00,app_open,10535
5703,1214,2024-06-26 00:05:00,onboarding_started,10535
5704,1214,2024-06-26 02:00:00,kyc_submitted,10535
5705,1215,2024-10-08 00:00:00,app_open,10551
5706,1215,2024-10-08 00:05:00,onboarding_started,10551
5707,1215,2024-10-08 02:00:00,kyc_submitted,10551
5708,1215,2024-10-12 00:00:00,kyc_approved,10551
5709,1215,2024-10-12 12:00:00,bank_added,10554
5710,1215,2024-10-16 12:00:00,first_transaction_attempted,10554
5711,1215,2024-10-16 13:44:00,first_transaction_success,10564
5712,1216,2024-12-15 00:00:00,app_open,10567
5713,1216,2024-12-15 00:05:00,onboarding_started,10567
5714,1216,2024-12-15 02:00:00,kyc_submitted,10567
5715,1216,2024-12-18 00:00:00,kyc_approved,10567
5716,1216,2024-12-18 20:00:00,bank_added,10574
5717,1216,2024-12-20 20:00:00,first_transaction_attempted,10569
5718,1216,2024-12-20 20:25:00,first_transaction_success,10573
5719,1217,2023-04-30 00:00:00,app_open,10576
